time,id,value,median,mad,outlier,clean_value
2018-06-12 20:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,803.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 20:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,814.8,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 20:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,841.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 21:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,821.1,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 21:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,840.6,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 21:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,834.7,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 22:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,828.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 22:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,813.2,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 22:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,824.9,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 23:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,801.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 23:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,802.7,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 23:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,805.2,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 23:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,815.6,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 00:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,809.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 17:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,820.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 17:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,826.4,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 18:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,816.1,727.5,16.200000000000045,True,799.5543600000002
